iso3c,year,life_expect,birth_rate,neonat_mortal_rate
MRT,2000,60.0173902439024,38.229,43
MRT,2003,60.3254390243902,37.428,42.5
MLT,2010,81.3975609756098,9.4,4.6
MLT,1996,77.1414634146341,13.5,6.1
MLT,1992,75.8334146341463,15.2,7.1
MLT,1998,77.3878048780488,12.4,5.6
MLT,1995,77.1414634146341,12.5,6.4
MLT,2009,80.2414634146342,9.8,4.6
MLT,1993,76.6024390243903,14.1,6.8
MLT,2001,78.8439024390244,10.1,5
MLT,1997,77.590243902439,12.9,5.8
MLT,1999,77.3,11.6,5.4
MLT,2005,79.3,9.6,4.7
MLT,2006,79.4390243902439,9.3,4.6
MLT,1990,75.1757804878049,15.2,7.5
MLT,1991,75.3901951219512,14.8,7.3
MLT,2012,80.7463414634146,9.8,4.5
MLT,2000,78.2,11.5,5.2
MLT,1994,76.9,13.1,6.6
MLT,2008,79.6365853658537,9.8,4.6
MLT,2003,78.5463414634146,10.2,4.8
MLT,2004,79.2536585365854,9.7,4.7
MLT,2015,NA,NA,4.4
MLT,2011,80.7463414634146,10,4.5
MLT,2013,81.7463414634146,9.5,4.5
MLT,2014,81.7463414634146,9.8,4.4
MLT,2002,78.7390243902439,9.9,4.9
MLT,2007,79.7926829268293,9.3,4.6
MUS,1994,70.1585365853659,19.6,14.4
MUS,2007,72.5707317073171,13.7,9.9
MUS,1995,70.3258536585366,18.3,15
MUS,2009,72.8824390243903,12.3,9.3
MUS,1991,69.9560975609756,20.7,14.1
MUS,2008,72.5707317073171,13.2,9.6
MUS,2001,71.7658536585366,16.5,11
MUS,1993,70.1073170731707,20.3,14
MUS,1996,70.3229268292683,18.3,15.5
MUS,1990,69.4048780487805,21.3,14.6
MUS,1992,70.0585365853659,21.1,13.9
MUS,1999,70.9609756097561,17.3,13.6
MUS,2000,71.6634146341463,17,12.3
MUS,1997,70.4048780487805,17.4,15.5
MUS,1998,70.6073170731707,16.7,14.8
MUS,2004,72.2767479674797,15.7,9.8
MUS,2005,72.4321951219512,15.3,9.9
MUS,2006,72.4321951219512,14.3,10
MUS,2010,72.9673170731707,12,9.1
MUS,2011,73.2668292682927,11.7,9.1
MUS,2012,73.8634146341464,11.5,9
MUS,2013,74.0170731707317,10.9,8.9
MUS,2002,71.9658536585366,16.6,10.2
MUS,2003,72.1213008130081,15.9,9.9
MUS,2014,74.1943902439024,10.6,8.7
MUS,2015,NA,NA,8.4
MDV,2012,76.4623414634146,21.565,6.1
MDV,1997,67.2780487804878,26.884,32.4
MDV,1999,69.1146097560976,23.894,28.1
MDV,1995,65.5604878048781,30.625,36.1
MDV,1996,66.4037073170732,28.676,34.4
MDV,1998,68.1838292682927,25.279,30.4
MDV,1994,64.737756097561,32.701,37.7
MDV,2013,76.6026097560976,21.447,5.6
MDV,2011,76.3375121951219,21.561,6.7
MDV,2015,NA,NA,4.9
MDV,2014,76.7728292682927,21.195,5.2
MDV,2002,71.9291951219512,21.273,20.8
MDV,2003,72.8073414634146,20.854,18.1
MDV,2000,70.0597073170732,22.761,25.7
MDV,2001,71.0055853658536,21.897,23.2
MDV,1992,63.0932926829268,37.008,40.4
MDV,1993,63.9194634146342,34.852,39
MDV,2007,75.3997073170732,20.77,10.4
MDV,2008,75.7595365853659,21.003,9.2
MDV,2009,76.0186585365854,21.247,8.2
MDV,2010,76.2004878048781,21.449,7.4
MDV,2006,74.9268536585366,20.599,11.8
MDV,1991,62.2582195121951,39.101,41.7
MDV,1990,61.418512195122,41.069,42.9
MDV,2005,74.3323414634147,20.536,13.6
MDV,2004,73.6175853658537,20.615,15.7
MWI,1991,43.5828536585366,48.783,47.1
MWI,1995,43.4787073170732,46.302,42.6
MWI,1992,43.4606585365854,48.034,45.7
MWI,1990,43.7660243902439,49.56,48.6
MWI,1998,43.7340975609756,45.181,39.5
MWI,1999,43.8616097560976,44.825,37.8
MWI,1993,43.403292682926804,47.361,44.4
MWI,1994,43.4161463414634,46.783,43.4
MWI,2002,45.0491219512195,43.848,31.7
MWI,2005,48.2759268292683,43.109,27.7
MWI,2000,44.0799268292683,44.475,35.8
MWI,2001,44.4586585365854,44.145,33.7
MWI,2004,46.9573414634146,43.349,28.6
MWI,2009,55.0823658536585,41.618,26.2
MWI,2003,45.8803170731707,43.587,30
MWI,2011,58.5001219512195,40.531,24.9
MWI,1997,43.6428048780488,45.536,40.8
MWI,2013,61.466,39.459,23.2
MWI,2010,56.836243902439,41.088,25.7
MWI,2012,60.0502926829268,39.979,24
MWI,2014,62.7216341463415,38.98,22.4
MWI,2015,NA,NA,21.8
MWI,1996,43.5589512195122,45.899,41.8
MWI,2007,51.5124878048781,42.499,26.7
MWI,2008,53.2873658536585,42.094,26.5
MWI,2006,49.8169756097561,42.833,27
MEX,2002,74.7447073170732,23.259,8.6
MEX,2001,74.5334878048781,23.75,9.3
MEX,2006,75.4387804878049,21.454,7.5
MEX,2014,76.7218536585366,18.79,7.4
MEX,2000,74.2997317073171,24.245,10.1
MEX,2009,75.8774146341463,20.36,6.9
MEX,2010,76.0267804878049,20.036,7.7
MEX,2011,76.1856585365854,19.723,8.2
MEX,2013,76.5326585365854,19.104,7.7
MEX,1999,74.039243902439,24.736,11
MEX,2005,75.2820975609756,21.869,7.8
MEX,1990,70.7957317073171,28.688,20.6
MEX,2012,76.3540975609756,19.414,8.1
MEX,2004,75.1154878048781,22.312,7.9
MEX,1993,71.9778292682927,27.436,17.2
MEX,1994,72.3638536585366,27.016,16.2
MEX,2003,74.937512195122,22.777,8.1
MEX,2008,75.7324634146342,20.702,6.6
MEX,1998,73.7514146341464,25.219,12
MEX,1996,73.0989024390244,26.147,14.2
MEX,1997,73.4371463414634,25.69,13.1
MEX,2015,NA,NA,7
MEX,2007,75.5879268292683,21.065,6.9
MEX,1992,71.5858292682927,27.853,18.3
MEX,1995,72.7397804878049,26.588,15.3
MEX,1991,71.1909756097561,28.271,19.4
MYS,2001,73.0433170731707,21.445,4.9
MYS,2014,74.7182926829268,16.811,4
MYS,2015,NA,NA,3.9
MYS,1990,70.7574878048781,28.218,9
MYS,1991,70.9888780487805,27.984,8.5
MYS,2013,74.567512195122,16.805,4.1
MYS,1995,71.8631219512195,26.726,7.1
MYS,1996,72.0726097560976,26.175,6.8
MYS,1997,72.2791219512195,25.466,6.6
MYS,1999,72.6792195121951,23.615,5.8
MYS,2010,74.1577804878049,16.773,4.3
MYS,2011,74.286756097561,16.765,4.2
MYS,2000,72.8677804878049,22.543,5.3
MYS,2002,73.2038292682927,20.39,4.6
MYS,2003,73.3492926829268,19.435,4.4
MYS,2006,73.7114390243903,17.498,4.2
MYS,2012,74.4233170731707,16.783,4.1
MYS,1993,71.4352195121951,27.461,7.7
MYS,1994,71.6506585365854,27.139,7.4
MYS,2009,74.0384146341463,16.828,4.3
MYS,2007,73.8182682926829,17.171,4.3
MYS,1998,72.4816585365854,24.604,6.2
MYS,2008,73.9260731707317,16.954,4.4
MYS,2005,73.6006097560976,17.971,4.2
MYS,1992,71.2142926829268,27.737,8.1
MYS,2004,73.4812195121951,18.62,4.3
MOZ,2003,49.8115853658537,43.834,38.1
MOZ,2004,50.2096341463415,43.468,36.6
MOZ,1993,44.5976829268293,45.853,58.4
MOZ,1994,45.2312195121951,45.872,57.1
MOZ,1991,43.5373170731707,45.638,60.5
MOZ,1995,45.898756097561,45.814,55.5
MOZ,1998,47.7569268292683,45.288,49.1
MOZ,1999,48.2548536585366,45.049,46.6
MOZ,2000,48.6866097560976,44.784,44.1
MOZ,1992,44.0285609756098,45.768,59.6
MOZ,2002,49.4360731707317,44.178,39.8
MOZ,2006,51.1152682926829,42.685,34.1
MOZ,2007,51.6220975609756,42.277,33.1
MOZ,2001,49.0702195121951,44.495,41.9
MOZ,2005,50.6416097560976,43.084,35.2
MOZ,2014,55.0259512195122,39.256,27.8
MOZ,2015,NA,NA,27.1
MOZ,1990,43.1259024390244,45.509,61.5
MOZ,1997,47.1902926829268,45.501,51.6
MOZ,2010,53.2269024390244,41.02,30.6
MOZ,2011,53.7382926829268,40.59,29.8
MOZ,2013,54.641512195122,39.705,28.4
MOZ,1996,46.5634146341463,45.682,53.8
MOZ,2008,52.1505609756098,41.862,32.3
MOZ,2012,54.2121219512195,40.152,29.1
MOZ,2009,52.6912682926829,41.443,31.4
NAM,1993,60.9770487804878,36.35,25.2
NAM,1991,61.2691219512195,37.545,27
NAM,1992,61.19,36.976,26.1
NAM,1994,60.6261951219512,35.675,24.3
NAM,2008,60.1840731707317,29.631,17.1
NAM,2010,62.4802926829268,29.903,17.1
NAM,2007,58.7808048780488,29.554,17.1
NAM,2006,57.3248780487805,29.559,17
NAM,1990,61.2249512195122,38.055,27.7
NAM,2002,54.1050975609756,30.573,18.3
NAM,2011,63.2771707317073,30.002,16.9
NAM,2012,63.8811463414634,30.023,16.7
NAM,2005,55.9774390243903,29.667,17.1
NAM,2013,64.3438780487805,29.937,16.4
NAM,2003,54.2789756097561,30.192,17.8
NAM,2004,54.9234634146341,29.884,17.4
NAM,1997,58.3749268292683,33.498,21.7
NAM,2015,NA,NA,15.9
NAM,1995,60.0949756097561,34.963,23.3
NAM,1996,59.3363902439024,34.229,22.5
NAM,2014,64.6801951219512,29.733,16.1
NAM,2000,55.1207073170732,31.546,19.6
NAM,2001,54.4046829268293,31.025,18.9
NAM,2009,61.4409024390244,29.762,17.1
NAM,1999,56.1393414634146,32.139,20.3
NAM,1998,57.2774634146342,32.795,21
NCL,1994,70.6731707317073,22.5,NA
NCL,1990,70.4853658536586,25.6,NA
NCL,1992,71.6146341463415,24.5,NA
NCL,1993,71.6560975609756,23.5,NA
NCL,2005,75.1682926829268,17.2,NA
NCL,1991,70.3585365853659,25.7,NA
NCL,2002,75.1024390243903,18.9,NA
NCL,1995,72.009756097561,21.9,NA
NCL,1996,71.9975609756098,22.3,NA
NCL,2001,74.8317073170732,19.9,NA
NCL,2000,75.1634146341463,21.4,NA
NCL,2003,75.2707317073171,18.2,NA
NCL,2004,75.5146341463415,17.3,NA
NCL,2007,75.9463414634146,16.9,NA
NCL,2010,77.4731707317073,16.7,NA
NCL,2008,76.4560975609756,16.2,NA
NCL,2006,76.4609756097561,17.7,NA
NCL,1999,73.8756097560976,20.6,NA
NCL,2013,77.3219512195122,16.8,NA
NCL,2012,77.1219512195122,17,NA
NCL,1998,74.3756097560976,21.2,NA
NCL,2014,77.5731707317073,16.6,NA
NCL,2009,76.9658536585366,16.3,NA
NCL,2011,76.7268292682927,16.2,NA
NCL,2015,NA,NA,NA
NCL,1997,71.7390243902439,22.3,NA
NER,1995,47.129,54.64,49.2
NER,2008,56.3372926829268,50.729,33
NER,1994,46.4360487804878,54.816,50.3
NER,2006,54.6545609756098,51.261,35.4
NER,2007,55.4550243902439,50.984,34.2
NER,1993,45.7653170731707,54.952,51.6
NER,2000,50.6979512195122,53.251,43.4
NER,1996,47.8395853658537,54.422,48
NER,1999,49.9972195121951,53.576,44.6
NER,1998,49.2802926829268,53.884,45.8
NER,2003,52.6545609756098,52.223,39.3
NER,2004,53.2824390243903,51.884,37.9
NER,1992,45.1238292682927,55.048,52.7
NER,1991,44.5166097560976,55.106,53.6
NER,2010,58.259,50.278,30.8
NER,2011,59.2045609756098,50.072,29.8
NER,1997,48.5592195121951,54.168,46.9
NER,2009,57.2850243902439,50.495,31.9
NER,2002,52.0213902439024,52.568,40.7
NER,2015,NA,NA,26.8
NER,2001,51.3720243902439,52.913,42.1
NER,1990,43.9511951219512,55.122,54.5
NER,2014,61.4584878048781,49.443,27.3
NER,2005,53.9368536585366,51.561,36.6
NER,2013,60.8281463414634,49.661,28.1
NER,2012,60.0725365853659,49.869,28.9
NGA,2008,50.3574390243903,41.663,39.8
NGA,1991,46.0869512195122,43.879,50.7
NGA,2005,48.6664878048781,42.329,42.7
NGA,2006,49.2361463414634,42.123,41.6
NGA,1994,46.0855609756098,43.384,51.4
NGA,1995,46.1140731707317,43.275,51.4
NGA,2014,52.7542682926829,39.6,35
NGA,2015,NA,NA,34.3
NGA,2009,50.8685609756098,41.408,39
NGA,2004,48.1256585365854,42.512,43.8
NGA,1990,46.1102682926829,44.101,50.4
NGA,2001,46.8811707317073,42.889,47.2
NGA,1992,46.0749512195122,43.686,51.1
NGA,2010,51.329512195122,41.129,38.2
NGA,2003,47.6377317073171,42.666,45
NGA,2011,51.7378048780488,40.811,37.4
NGA,2012,52.105,40.45,36.5
NGA,1993,46.0728292682927,43.521,51.3
NGA,1997,46.224512195122,43.129,50.7
NGA,2000,46.624,42.965,48.3
NGA,1996,46.1597804878049,43.192,51.1
NGA,1999,46.4426829268293,43.024,49.3
NGA,2002,47.2197317073171,42.791,46.1
NGA,2007,49.8081463414634,41.9,40.7
NGA,1998,46.3156585365854,43.076,50.1
NGA,2013,52.4421463414634,40.045,35.8
NIC,1997,68.2740975609756,29.201,19
NIC,1992,65.5914146341463,33.799,22.2
NIC,1993,66.2391463414634,32.823,21.6
NIC,2011,73.9012926829269,21.702,11.4
NIC,2012,74.2124634146341,21.24,11
NIC,1996,67.818,30.058,19.7
NIC,1999,69.190243902439,27.602,17.8
NIC,2000,69.6580731707317,26.879,17.2
NIC,1994,66.8216341463415,31.87,21
NIC,1998,68.7288048780488,28.38,18.5
NIC,1991,64.8840975609756,34.792,22.8
NIC,2007,72.5716585365854,23.444,13.3
NIC,2008,72.9184146341464,23.037,12.7
NIC,1990,64.135,35.797,23.5
NIC,1995,67.342756097561,30.948,20.3
NIC,2014,74.8101463414634,20.35,10.3
NIC,2015,NA,NA,9.8
NIC,2009,73.2547804878049,22.61,12.3
NIC,2013,74.514756097561,20.788,10.6
NIC,2004,71.4429024390244,24.657,15
NIC,2005,71.8380975609756,24.237,14.4
NIC,2006,72.2130243902439,23.839,13.8
NIC,2003,71.025,25.119,15.7
NIC,2010,73.5817317073171,22.163,11.8
NIC,2002,70.5858780487805,25.638,16.2
NIC,2001,70.1274146341463,26.224,16.7
NLD,2013,81.3048780487805,10.2,2.5
NLD,2009,80.5487804878049,11.2,2.9
NLD,2012,81.1048780487805,10.5,2.6
NLD,1998,77.8829268292683,12.7,3.9
NLD,2000,77.9878048780488,13,3.8
NLD,2011,81.2048780487805,10.8,2.7
NLD,1999,77.8365853658537,12.7,3.9
NLD,2004,79.0951219512195,11.9,3.5
NLD,2005,79.3463414634146,11.5,3.4
NLD,2002,78.2926829268293,12.5,3.7
NLD,2003,78.4926829268293,12.3,3.6
NLD,2007,80.0975609756098,11.1,3.2
NLD,2008,80.2512195121951,11.2,3
NLD,1994,77.3751219512195,12.7,4.2
NLD,2010,80.7024390243902,11.1,2.8
NLD,1996,77.4356097560976,12.2,4
NLD,1997,77.7943902439024,12.3,3.9
NLD,2015,NA,NA,2.4
NLD,2001,78.190243902439,12.6,3.8
NLD,1991,77,13.2,4.5
NLD,2014,81.3048780487805,10.4,2.4
NLD,1992,77.2170731707317,13,4.4
NLD,2006,79.6975609756098,11.3,3.3
NLD,1990,76.8780487804878,13.2,4.6
NLD,1995,77.4046341463415,12.3,4.1
NLD,1993,76.9165853658537,12.8,4.3
NOR,1995,77.7365853658537,13.8,3.1
NOR,2010,80.9975609756098,12.6,1.9
NOR,2011,81.2951219512195,12.2,1.8
NOR,2012,81.4512195121951,12,1.7
NOR,1991,76.9807317073171,14.3,3.8
NOR,1992,77.1843902439025,14,3.6
NOR,2009,80.7951219512195,12.8,1.9
NOR,1994,77.689756097561,13.9,3.2
NOR,2007,80.3951219512195,12.4,2.1
NOR,2008,80.5926829268293,12.7,2
NOR,2015,NA,NA,1.5
NOR,1996,78.1504878048781,13.9,2.9
NOR,1997,78.1426829268293,13.6,2.8
NOR,1990,76.5373170731707,14.4,4
NOR,2002,78.9878048780488,12.2,2.5
NOR,1993,77.1517073170732,13.8,3.4
NOR,2005,80.0414634146342,12.3,2.3
NOR,2006,80.3439024390244,12.6,2.2
NOR,2013,81.7512195121951,11.6,1.6
NOR,2014,81.7512195121951,11.5,1.6
NOR,1999,78.2829268292683,13.3,2.7
NOR,2000,78.6341463414634,13.2,2.7
NOR,2001,78.7853658536585,12.6,2.6
NOR,1998,78.3292682926829,13.2,2.8
NOR,2003,79.390243902439,12.4,2.4
NOR,2004,79.8414634146342,12.4,2.4
NPL,1997,60.0716829268293,34.655,44
NPL,1992,55.924487804878,37.594,54
NPL,1998,60.8476097560976,33.879,42.4
NPL,1999,61.6000975609756,33.036,40.8
NPL,1996,59.2772926829268,35.357,45.8
NPL,2009,67.5183902439025,23.76,27.8
NPL,1993,56.7852926829268,37.09,51.9
NPL,2001,63.0221951219512,31.2,37.8
NPL,2011,68.4066341463415,22.116,25.6
NPL,2012,68.8233170731707,21.455,24.7
NPL,2010,67.9714878048781,22.892,26.7
NPL,2006,66.0360731707317,26.533,31.3
NPL,1990,54.194731707317104,38.546,58.5
NPL,1991,55.0586341463415,38.079,56.2
NPL,2005,65.4942926829268,27.451,32.5
NPL,2000,62.3266341463415,32.137,39.3
NPL,1994,57.6330975609756,36.56,49.8
NPL,1995,58.4644146341464,35.989,47.7
NPL,2003,64.3204390243903,29.301,35.1
NPL,2004,64.9225853658537,28.369,33.8
NPL,2015,NA,NA,22.2
NPL,2002,63.6868048780488,30.249,36.5
NPL,2008,67.0453658536585,24.676,29
NPL,2013,69.222,20.923,23.8
NPL,2014,69.6046829268293,20.516,23
NPL,2007,66.5519268292683,25.607,30.1
NZL,1997,77.3341463414634,15.23,3.5
NZL,1999,77.890243902439,14.87,3.5
NZL,2012,81.1560975609756,13.87,3.3
NZL,2015,NA,NA,3.1
NZL,2000,78.6365853658537,14.66,3.5
NZL,1998,78.0853658536585,14.51,3.5
NZL,2002,78.8463414634146,13.67,3.4
NZL,2011,80.9048780487805,14,3.4
NZL,2003,79.1463414634146,13.94,3.3
NZL,2014,81.4048780487805,12.68,3.2
NZL,2013,81.4073170731707,13.2,3.3
NZL,1994,76.8829268292683,15.95,3.6
NZL,1995,76.7341463414634,15.77,3.5
NZL,1996,76.7878048780488,15.34,3.5
NZL,2001,78.6926829268293,14.36,3.4
NZL,2010,80.7024390243902,14.68,3.3
NZL,1992,76.1243902439025,17.28,4
NZL,1993,76.4341463414634,16.53,3.8
NZL,2009,80.7024390243902,14.53,3.2
NZL,1991,76.0317073170732,17.4,4.2
NZL,2004,79.5487804878049,14.2,3.2
NZL,2005,79.8512195121951,13.96,3.1
NZL,1990,75.3780487804878,17.5,4.3
NZL,2008,80.3512195121951,15.1,3.1
NZL,2007,80.1512195121951,15.15,3
NZL,2006,80.0487804878049,14.14,3
OMN,2011,76.3276341463415,21.091,5.3
OMN,1998,71.4516829268293,26.187,8.7
OMN,1999,71.9103902439025,25.164,8.1
OMN,2015,NA,NA,5.2
OMN,1997,70.9789756097561,27.29,9.4
OMN,2000,72.3565853658537,24.238,7.5
OMN,2009,75.7620975609756,21.347,5.3
OMN,2003,73.6244146341463,22.256,6.2
OMN,2012,76.5895609756098,20.81,5.3
OMN,2001,72.7902195121951,23.435,7
OMN,2008,75.4525365853659,21.379,5.4
OMN,2010,76.0528048780488,21.265,5.3
OMN,2004,74.023,21.874,6
OMN,2014,77.0850975609756,19.918,5.3
OMN,2007,75.1236097560976,21.409,5.5
OMN,1994,69.4738536585366,31.185,12.1
OMN,1996,70.490756097561,28.47,10.2
OMN,2013,76.8410487804878,20.419,5.3
OMN,2006,74.7748048780488,21.475,5.6
OMN,1991,67.8463414634146,36.355,16
OMN,2002,73.2133170731708,22.773,6.6
OMN,1993,68.9466585365854,32.775,13.3
OMN,1990,67.2677317073171,38.247,17.3
OMN,1995,69.9885365853659,29.755,11
OMN,2005,74.4076097560976,21.618,5.8
OMN,1992,68.405487804878,34.512,14.6
PAN,2015,NA,NA,9.6
PAN,1991,73.2712682926829,25.81,17
PAN,2001,75.2852926829269,22.764,14.4
PAN,2012,77.2370487804878,19.941,10.6
PAN,1999,74.9136585365854,23.588,15
PAN,2000,75.1019756097561,23.182,14.7
PAN,2013,77.4192195121951,19.68,10.2
PAN,2014,77.5951463414634,19.407,9.9
PAN,2002,75.4626829268293,22.365,14
PAN,1990,73.046243902439,26.186,17.4
PAN,2003,75.6353170731707,22.006,13.7
PAN,1996,74.3254146341463,24.534,15.7
PAN,1998,74.7208292682927,23.955,15.3
PAN,2011,77.0516829268293,20.187,10.9
PAN,1995,74.121512195122,24.761,15.9
PAN,1994,73.9154878048781,24.975,16.1
PAN,1997,74.5250487804878,24.27,15.5
PAN,2009,76.6769512195122,20.629,11.6
PAN,2010,76.8636341463415,20.417,11.3
PAN,2004,75.803756097561,21.696,13.3
PAN,2006,76.141,21.217,12.6
PAN,1992,73.4907317073171,25.484,16.6
PAN,1993,73.705512195122,25.208,16.3
PAN,2005,75.9716341463415,21.436,13
PAN,2007,76.3144634146342,21.02,12.3
PAN,2008,76.4935853658537,20.827,12
PER,1991,66.0236585365854,29.643,26.8
PER,1990,65.5304390243902,30.243,27.8
PER,2005,72.458512195122,22.07,12.5
PER,1994,67.5125121951219,27.7,23.6
PER,2003,71.776487804878,22.785,13.6
PER,1995,68.0154390243902,27.04,22.3
PER,2004,72.1361951219512,22.41,13
PER,2006,72.7434390243903,21.77,12
PER,1992,66.5173658536585,29.011,25.9
PER,2002,71.3838780487805,23.19,14.3
PER,2007,72.9969512195122,21.508,11.6
PER,1999,70.0300975609756,24.615,16.8
PER,1996,68.523756097561,26.392,20.8
PER,2001,70.9598780487805,23.627,15
PER,1993,67.0134878048781,28.36,24.8
PER,1998,69.5368048780488,25.172,18
PER,2000,70.5074390243903,24.1,15.8
PER,2014,74.5255365853659,19.914,8.6
PER,1997,69.0325365853659,25.767,19.3
PER,2008,73.2250243902439,21.279,11.1
PER,2013,74.2838536585366,20.198,8.9
PER,2010,73.6398048780488,20.878,10.2
PER,2015,NA,NA,8.2
PER,2012,74.0576585365854,20.45,9.4
PER,2009,73.4361463414634,21.074,10.7
PER,2011,73.8449756097561,20.674,9.8
PYF,2007,74.8919756097561,17.636,NA
PYF,2008,75.1866585365854,17.394,NA
PYF,1993,69.784560975609807,25.382,NA
PYF,2009,75.4534634146341,17.173,NA
PYF,1991,69.1207804878049,27.399,NA
PYF,1992,69.4403414634146,26.404,NA
PYF,2005,74.2266829268293,18.194,NA
PYF,1996,70.9433658536585,22.54,NA
PYF,1990,68.8286097560976,28.308,NA
PYF,2006,74.5699512195122,17.904,NA
PYF,2012,76.1270243902439,16.583,NA
PYF,2004,73.8703170731707,18.5,NA
PYF,1995,70.5442195121951,23.414,NA
PYF,2010,75.6953902439025,16.967,NA
PYF,2003,73.5105609756098,18.822,NA
PYF,2011,75.9170243902439,16.772,NA
PYF,2013,76.3340731707317,16.393,NA
PYF,2002,73.1526341463415,19.164,NA
PYF,1994,70.1549268292683,24.371,NA
PYF,1997,71.3390487804878,21.755,NA
PYF,2014,76.5416829268293,16.199,NA
PYF,2001,72.8006829268293,19.536,NA
PYF,2000,72.45,19.961,NA
PYF,1998,71.7238048780488,21.062,NA
PYF,2015,NA,NA,NA
PYF,1999,72.0933902439024,20.465,NA
PNG,1994,57.0559268292683,35.432,31.1
PNG,2003,59.8797804878049,33.49,29.7
PNG,1993,56.7384634146342,35.3,31.3
PNG,1995,57.3519512195122,35.533,30.9
PNG,2004,60.265,33.03,29.5
PNG,1991,56.0470731707317,35.089,31.6
PNG,1992,56.3991951219512,35.175,31.4
PNG,2013,62.4491707317073,28.899,25.4
PNG,2006,60.9955365853659,32.121,28.9
PNG,1990,55.7093414634146,35.074,31.8
PNG,2001,59.138756097561,34.396,29.9
PNG,2005,60.6430731707317,32.575,29.2
PNG,2014,62.6069268292683,28.51,24.9
PNG,1997,57.9062926829268,35.52,30.6
PNG,2000,58.7992926829268,34.802,30.1
PNG,2002,59.5013902439024,33.95,29.8
PNG,1996,57.6308536585366,35.569,30.8
PNG,2012,62.2999024390244,29.318,26
PNG,1998,58.189512195122,35.377,30.4
PNG,2015,NA,NA,24.5
PNG,2011,62.1526341463415,29.764,26.5
PNG,2007,61.3114146341463,31.659,28.5
PNG,2008,61.582243902439,31.186,28.1
PNG,1999,58.4848780487805,35.135,30.2
PNG,2010,61.9948292682927,30.229,27.1
PNG,2009,61.8080487804878,30.706,27.7
PHL,1995,66.0705609756098,31.013,17.5
PHL,2008,67.5807804878049,25.489,15
PHL,1994,65.9388536585366,31.364,17.8
PHL,2007,67.4790243902439,26.025,15.4
PHL,2000,66.6821219512195,29.635,16.8
PHL,1996,66.197756097561,30.702,17.3
PHL,1993,65.7996585365854,31.749,18.1
PHL,1999,66.5619024390244,29.912,16.9
PHL,1990,65.2880731707317,33.016,19.6
PHL,2011,67.8906585365854,24.315,14
PHL,1998,66.4421707317073,30.165,17
PHL,2006,67.374756097561,26.619,15.7
PHL,2010,67.7833170731708,24.634,14.3
PHL,1991,65.4812682926829,32.583,19
PHL,2009,67.6810487804878,25.023,14.6
PHL,1997,66.3214634146342,30.424,17.1
PHL,1992,65.6484634146342,32.157,18.5
PHL,2001,66.8023902439025,29.301,16.7
PHL,2002,66.9216585365854,28.892,16.6
PHL,2004,67.1541951219512,27.845,16.2
PHL,2005,67.2664878048781,27.238,16
PHL,2014,68.2656341463415,23.552,12.9
PHL,2012,68.0070731707317,24.041,13.7
PHL,2003,67.0389268292683,28.404,16.4
PHL,2015,NA,NA,12.6
PHL,2013,68.1315609756097,23.79,13.3
PAK,2007,64.3387317073171,30.111,51.8
PAK,2008,64.5981463414634,30.178,51.2
PAK,2009,64.8760975609756,30.208,50.6
PAK,2005,63.8776341463415,30.023,53.4
PAK,1993,60.9501707317073,37.94,67.1
PAK,1994,61.2195365853659,37.108,67
PAK,2006,64.0993902439024,30.041,52.5
PAK,2014,66.1833658536585,29.247,46.6
PAK,1992,60.6762195121951,38.779,66.4
PAK,2003,63.4583414634146,30.352,56.3
PAK,2013,65.9636829268293,29.582,47.4
PAK,1990,60.1112195121951,40.374,64.3
PAK,2010,65.1625609756098,30.17,50
PAK,2015,NA,NA,45.5
PAK,2011,65.447,30.047,49.2
PAK,2012,65.7168780487805,29.848,48.4
PAK,1991,60.3962195121951,39.604,65.4
PAK,2004,63.6674634146342,30.115,54.8
PAK,1998,62.2676097560976,33.709,63.2
PAK,1996,61.7479512195122,35.447,65.5
PAK,2000,62.7731707317073,32.018,60.4
PAK,1995,61.4852926829268,36.282,66.4
PAK,2002,63.240756097561,30.749,57.8
PAK,1999,62.5231463414634,32.836,61.8
PAK,2001,63.0137073170732,31.311,59
PAK,1997,62.0085609756098,34.587,64.5
POL,1999,73.0439024390244,9.9,6.2
POL,1998,72.9975609756098,10.2,6.9
POL,2012,76.7463414634146,10.1,3.3
POL,1990,70.890243902439,14.4,11.1
POL,1997,72.6463414634146,10.7,7.8
POL,2010,76.2463414634146,10.9,3.6
POL,2011,76.6951219512195,10.2,3.4
POL,1994,71.6951219512195,12.5,10.4
POL,1995,71.8926829268293,11.2,9.7
POL,1992,71.090243902439,13.4,10.5
POL,2001,74.2,9.6,5.4
POL,2000,73.7487804878049,9.9,5.8
POL,2015,NA,NA,3.1
POL,1996,72.2463414634146,11.1,8.8
POL,2013,77,9.7,3.2
POL,1993,71.5951219512195,12.9,10.5
POL,2007,75.2439024390244,10.2,4.2
POL,1991,70.5878048780488,14.3,10.7
POL,2004,74.8463414634146,9.3,4.8
POL,2003,74.5975609756098,9.2,5
POL,2014,77.2536585365854,9.9,3.2
POL,2008,75.5439024390244,10.9,4
POL,2009,75.6951219512195,10.9,3.8
POL,2005,74.9951219512195,9.5,4.6
POL,2002,74.4975609756098,9.3,5.2
POL,2006,75.1439024390244,9.8,4.4
PRI,2001,77.0668292682927,14.59,NA
PRI,2002,77.7604878048781,13.7,NA
PRI,2012,78.9254146341464,10.6,NA
PRI,2013,79.1594390243903,10.1,NA
